4992	W 	38.8	-21.06	-17.16	93.2972
4992	anti W	1.2	-56.94	-34.84	104.491
4993	b	3.29	44.16	-12.48	46.1969
4993	anti b	3.71	19.84	-19.52	28.3882
4994	b	-18.63	1.76	0	19.1741
4994	anti b	-8.37	0.24	51	51.8516
4995	b	27.2	36.48	-7.8	46.3567
4995	anti b	40.8	59.52	-52.2	89.1604
4996	b	-8.25	-17.67	-19.55	27.9279
4996	anti b	-16.75	-39.33	-3.45	43.0904
4997	b	19.04	-11.7	19.98	30.2669
4997	anti b	36.96	-6.3	54.02	65.889
4998	Z 	15.68	-3.92	-40.81	101.204
4998	anti Z	0.32	-10.08	-36.19	98.6258
4999	W 	-18.13	2.31	14.5	83.6972
4999	anti W	-18.87	30.69	35.5	94.9692
5000	b	-14.72	-58.93	-6.84	61.2673
5000	anti b	-77.28	-12.07	-5.16	78.4983
5001	b	-69.16	-43.55	-2.16	81.8648
5001	anti b	-21.84	-23.45	-69.84	76.9544
5002	b	10.54	45.58	91.2	102.584
5002	anti b	51.46	40.42	4.8	65.7451
5003	b	-0.27	2.16	-18.8	19.3817
5003	anti b	-26.73	33.84	-21.2	48.2343
5004	b	4.4	29.82	-10.2	32.0952
5004	anti b	35.6	12.18	-4.8	38.1605
5005	b	62.05	-3.8	-1.65	62.3285
5005	anti b	22.95	-15.2	-13.35	30.8778
5006	b	-48.99	-41.71	-4.85	64.6586
5006	anti b	-22.01	-1.29	-92.15	94.843
5007	W 	22.41	3	46.5	95.5741
5007	anti W	4.59	57	3.5	98.708
5008	T 	5.39	13.02	64.74	66.2797
5008	anti T	1.61	48.98	13.26	50.7997
5009	b	-6	2.24	-28.2	29.2187
5009	anti b	-6	5.76	-31.8	33.1344
5010	W 	3.48	2.34	4.07	80.5922
5010	anti W	0.52	6.66	6.93	80.9543
5011	b	39.78	-21.15	-11.44	46.6703
5011	anti b	11.22	-23.85	-10.56	28.7001
5012	b	13.12	72	-4.51	73.4435
5012	anti b	68.88	8	-6.49	69.7714
5013	b	6.23	-22.12	-1.5	23.4058
5013	anti b	82.77	-5.88	-23.5	86.3433
5014	W 	-33.04	-37.76	-7	95.0126
5014	anti W	-25.96	-21.24	-63	107.494
5015	W 	15.84	-30.08	57.82	104.689
5015	anti W	72.16	-1.92	1.18	108.042
5016	b	-44.59	18.24	6.3	48.7661
5016	anti b	-46.41	19.76	3.7	50.7495
5017	b	17.49	-29.76	-34.5	48.9824
5017	anti b	15.51	-63.24	-34.5	73.8077
5018	T 	22.72	-48.36	-0.54	53.4634
5018	anti T	9.28	-29.64	-8.46	32.2393
5019	b	-10.35	-19	13.78	25.9901
5019	anti b	-4.65	-76	39.22	85.7514
5020	b	-19.47	-58.5	43.68	75.6753
5020	anti b	-13.53	-19.5	40.32	46.9732
5021	W 	-51.35	-15.6	-28.14	100.663
5021	anti W	-27.65	-49.4	-38.86	105.716
5022	b	-7.4	0.71	29.58	30.7849
5022	anti b	-29.6	70.29	28.42	81.4985
5023	b	41.16	64.74	-54.52	94.2089
5023	anti b	56.84	18.26	-3.48	59.9483
5024	b	20.48	76.63	22.32	82.506
5024	anti b	11.52	2.37	1.68	12.5945
5025	b	74.25	5.72	-9.94	75.2466
5025	anti b	0.75	38.28	-61.06	72.1922
5026	W 	-3.76	1.96	-31.36	86.385
5026	anti W	-4.24	96.04	-17.64	126.546
5027	b	2.13	-77	-9.18	77.6871
5027	anti b	0.87	-23	-17.82	29.4072
5028	T 	-33.64	42.12	-1.36	53.9513
5028	anti T	-24.36	38.88	-2.64	45.9912
5029	b	54.75	-7.44	-9.5	56.2196
5029	anti b	20.25	-23.56	-15.5	34.9694
5030	W 	-28.8	-38.44	-37	100.683
5030	anti W	-7.2	-23.56	-13	85.0697
5031	b	-4.75	-27.84	-50.02	57.5943
5031	anti b	-20.25	-20.16	-31.98	43.0892
5032	b	74.1	-6.21	17.15	76.4262
5032	anti b	3.9	-16.79	31.85	36.4556
5033	b	-8.1	17.28	28.83	34.826
5033	anti b	-1.9	18.72	64.17	67.0023
5034	b	40.87	-14.85	-13.44	45.7054
5034	anti b	20.13	-40.15	-42.56	62.0167
5035	b	4.45	15.17	-14	21.5268
5035	anti b	84.55	21.83	-36	94.5448
5036	W 	72.24	52.51	-68.08	138.101
5036	anti W	11.76	6.49	-23.92	84.9325
5037	b	0.66	-8.37	-20.58	22.6164
5037	anti b	65.34	-18.63	-77.42	103.091
5038	b	31.92	-24.44	-58.4	71.0228
5038	anti b	24.08	-69.56	-21.6	76.8275
5039	b	-23.5	-69.3	-48.23	87.7402
5039	anti b	-1.5	-0.7	-42.77	43.0056
5040	b	-0.91	21	-18.92	28.5879
5040	anti b	-0.09	7	-25.08	26.3721
5041	b	-29.24	-5.53	46.48	55.3482
5041	anti b	-4.76	-1.47	36.52	37.0945
5042	b	16.15	17.82	-0.55	24.4162
5042	anti b	0.85	4.18	-4.45	7.44781
5043	b	13	-40.8	25.85	50.193
5043	anti b	7	-7.2	21.15	23.7831
5044	b	26.68	-5.33	-86.13	90.4217
5044	anti b	65.32	-7.67	-12.87	67.1464
5045	T 	4.76	-0	53.2	53.442
5045	anti T	9.24	-37	22.8	44.4676
5046	b	-33.84	-7.7	23.8	42.2889
5046	anti b	-2.16	-6.3	61.2	61.7031
5047	b	-0.23	9.99	63.51	64.4271
5047	anti b	-22.77	27.01	23.49	42.6294
5048	W 	-0.87	54.56	9.5	97.6153
5048	anti W	-86.13	7.44	15.5	119.058
5049	b	-44.18	2.08	-1.35	44.4465
5049	anti b	-49.82	23.92	-13.65	57.0788
5050	b	-36.12	-4.64	57	67.7691
5050	anti b	-47.88	-3.36	38	61.3617
5051	b	14.58	-21.6	-31.39	41.0115
5051	anti b	12.42	-5.4	-11.61	18.3216
5052	b	-20.88	16.59	0	26.994
5052	anti b	-8.12	4.41	39	40.2971
5053	b	-25.22	22.44	8.82	35.1407
5053	anti b	-0.78	10.56	89.18	89.9037
5054	W 	16.72	-14.7	68.06	107.651
5054	anti W	2.28	-0.3	14.94	81.789
5055	W 	-2.92	0.83	-6.36	80.6883
5055	anti W	-1.08	0.17	-5.64	80.585
5056	b	-9.68	-73.72	9.15	75.0302
5056	anti b	-34.32	-23.28	5.85	42.0894
5057	W 	-16.5	-1.56	21.32	84.7949
5057	anti W	-5.5	-37.44	60.68	107.587
5058	b	0	18.36	1.74	18.91
5058	anti b	24	15.64	85.26	90.0408
5059	b	-20.48	-63.2	-22.31	70.206
5059	anti b	-11.52	-16.8	-0.69	20.8062
5060	W 	19.43	17.6	-3.5	84.6196
5060	anti W	47.57	4.4	-66.5	114.741
5061	b	3.2	-9.57	51.1	52.2543
5061	anti b	16.8	-19.43	21.9	34.0125
5062	b	60.76	-78.12	15.99	100.338
5062	anti b	37.24	-14.88	23.01	46.4237
5063	b	0.94	-49.6	-0.31	49.7857
5063	anti b	1.06	-12.4	-0.69	13.1466
5064	b	17.16	-14.94	7.2	24.2277
5064	anti b	4.84	-3.06	28.8	29.6598
5065	b	-71.28	-46.08	-15.5	86.3824
5065	anti b	-27.72	-1.92	-9.5	29.6615
5066	b	64.99	14.85	0	66.7959
5066	anti b	32.01	30.15	56	71.3242
5067	b	-38.4	56.07	-1.24	68.0986
5067	anti b	-25.6	6.93	-60.76	66.4277
5068	b	-84.15	55.44	-9.46	101.3
5068	anti b	-14.85	28.56	-33.54	46.6755
5069	b	-56.32	0	13.68	58.1082
5069	anti b	-31.68	0	24.32	40.1567
5070	W 	45.59	11.55	-3	93.1762
5070	anti W	1.41	21.45	-27	87.4759
5071	b	1.11	-20.16	-39.6	44.6463
5071	anti b	1.89	-15.84	-48.4	51.1323
5072	b	-0.19	-13.53	22.62	26.6877
5072	anti b	-0.81	-27.47	6.38	28.5208
5073	b	-25.48	-23	-22	40.9842
5073	anti b	-23.52	-27	-28	45.6472
5074	b	27.01	-80.51	-25.9	88.8802
5074	anti b	45.99	-16.49	-48.1	68.6883
5075	b	-5.46	57.34	-0.11	57.7509
5075	anti b	-7.54	36.66	-10.89	39.203
5076	b	-49.58	-6.51	19.11	53.6956
5076	anti b	-24.42	-0.49	29.89	38.826
5077	b	-9.57	7.35	22.11	25.533
5077	anti b	-23.43	27.65	10.89	38.073
5078	b	-83.66	-25.08	-57.82	104.827
5078	anti b	-10.34	-31.92	-40.18	52.5139
5079	W 	0.25	88.35	-33.15	123.958
5079	anti W	24.75	6.65	-17.85	86.2343
5080	b	-30.75	51.84	-2.16	60.4573
5080	anti b	-10.25	29.16	-24.84	39.8731
5081	b	-1.76	-10.03	-40.29	41.7667
5081	anti b	-0.24	-48.97	-10.71	50.302
5082	b	-6.7	-35.34	-51.87	63.2596
5082	anti b	-60.3	-26.66	-39.13	76.782
5083	b	83.16	1.5	12.87	84.2671
5083	anti b	15.84	8.5	20.13	27.3102
5084	b	4.62	20.24	30.09	36.7951
5084	anti b	2.38	71.76	20.91	74.899
5085	W 	8.46	57.42	-70.81	121.834
5085	anti W	9.54	29.58	-26.19	90.0714
5086	b	-24.18	-62.72	-10.8	68.2098
5086	anti b	-68.82	-1.28	-79.2	105.014
5087	b	-0.39	0.41	13.44	14.0864
5087	anti b	-2.61	0.59	70.56	70.7343
5088	b	20.01	7.81	16.33	27.3045
5088	anti b	8.99	63.19	54.67	84.1432
5089	b	-5.29	-43.99	-23.8	50.468
5089	anti b	-17.71	-39.01	-10.2	44.2373
5090	b	-36.3	11.28	-21.44	43.8415
5090	anti b	-29.7	12.72	-10.56	34.2473
5091	b	-30.78	-2.44	51.6	60.2776
5091	anti b	-23.22	-58.56	34.4	71.8977
5092	b	-3.3	-22.72	-2.5	23.4694
5092	anti b	-2.7	-48.28	-22.5	53.4974
5093	b	1.32	-12.2	-38.18	40.3208
5093	anti b	2.68	-48.8	-44.82	66.4449
5094	W 	14.26	-48	29.7	99.2491
5094	anti W	16.74	-27	3.3	86.4931
5095	b	-4.5	-31.98	49.2	59.0007
5095	anti b	-45.5	-46.02	32.8	72.6733
5096	W 	-11.88	-89.18	-9.12	120.989
5096	anti W	-15.12	-1.82	-66.88	105.668
5097	b	23.7	-50.4	-10.4	56.8109
5097	anti b	55.3	-33.6	-15.6	66.6924
5098	T 	-28.32	-3.78	-2.15	28.7069
5098	anti T	-19.68	-50.22	-40.85	67.6848
5099	b	-66.36	1.7	38.71	76.9576
5099	anti b	-12.64	32.3	40.29	53.3274
5100	W 	-10.67	82.17	-40.56	122.359
5100	anti W	-0.33	16.83	-37.44	90.2555
5101	W 	58.96	-12.74	-5.32	100.637
5101	anti W	29.04	-1.26	-22.68	88.4321
5102	W 	-0.84	9.8	-25.23	84.8189
5102	anti W	-0.16	0.2	-3.77	80.4688
5103	b	-55.44	-15.21	-6.82	58.0424
5103	anti b	-16.56	-23.79	-55.18	62.47
5104	b	-74.88	14.06	-13.34	77.4605
5104	anti b	-3.12	4.94	-44.66	45.2341
5105	Z 	88.2	-21.56	-4.5	128.763
5105	anti Z	9.8	-27.44	-10.5	96.3061
5106	W 	4.18	-32.33	-15.62	88.1342
5106	anti W	6.82	-20.67	-55.38	100.008
5107	b	13.44	37.63	15.39	43.023
5107	anti b	70.56	33.37	65.61	102.051
5108	b	28.29	-23.92	25.2	45
5108	anti b	40.71	-28.08	10.8	50.7927
5109	W 	44.46	21	17.8	95.893
5109	anti W	12.54	63	71.2	125.126
5110	b	40.88	0	-43.5	59.8406
5110	anti b	32.12	73	-6.5	80.1275
5111	b	12.96	-33.6	36.08	51.1484
5111	anti b	5.04	-14.4	4.92	16.5662
5112	W 	-6.08	51.15	30.38	100.186
5112	anti W	-25.92	3.85	0.62	84.5458
5113	W 	-34.8	15.66	16.28	90.4558
5113	anti W	-23.2	71.34	27.72	113.389
5114	T 	-59.52	28.8	4.29	66.2845
5114	anti T	-33.48	19.2	6.71	39.2139
5115	b	-4	71.34	-48.4	86.4027
5115	anti b	-12	10.66	-6.6	17.8513
5116	b	31.68	-42.63	21	57.2661
5116	anti b	67.32	-6.37	54	86.6374
5117	b	-3.8	15.68	8.55	18.7317
5117	anti b	-16.2	0.32	36.45	40.1076
5118	W 	27.14	10.71	-65.57	107.757
5118	anti W	18.86	52.29	-13.43	98.6471
5119	Z 	3.56	-33.8	33.48	102.916
5119	anti Z	0.44	-31.2	20.52	98.541
5120	b	44.64	21.06	-2.5	49.5981
5120	anti b	48.36	5.94	-47.5	68.174
5121	W 	25.22	25.37	-2.16	88.0074
5121	anti W	0.78	17.63	-51.84	97.2613
5122	T 	-17.42	-65.57	71.25	98.4002
5122	anti T	-49.58	-13.43	23.75	56.6194
5123	b	20.1	-67.2	4.08	70.3844
5123	anti b	46.9	-12.8	46.92	67.6935
5124	W 	-23.22	-12.72	-50.88	98.7456
5124	anti W	-62.78	-40.28	-45.12	118.577
5125	b	46.15	-72.8	-13.63	87.3665
5125	anti b	18.85	-7.2	-15.37	25.7074
5126	b	7.68	62.4	-24.6	67.6415
5126	anti b	56.32	17.6	-35.4	68.9372
5127	W 	-5.46	5.94	37.2	88.9375
5127	anti W	-36.54	16.06	55.8	105.677
5128	b	20.28	65.32	39.33	79.0082
5128	anti b	18.72	26.68	29.67	44.2724
5129	b	28	-0.21	0.38	28.3136
5129	anti b	28	-0.79	1.62	28.3676
5130	b	-50.92	-14.28	19.09	56.3797
5130	anti b	-25.08	-53.72	3.91	59.5618
5131	W 	-8.96	-13.8	0	82.0467
5131	anti W	-5.04	-16.2	75	111.238
5132	b	-84.55	35.7	-40.48	100.396
5132	anti b	-10.45	49.3	-51.52	72.1905
5133	b	35.38	-4.41	-85	92.2695
5133	anti b	22.62	-2.59	-15	27.5834
5134	b	-0.48	-3.38	9.92	11.2931
5134	anti b	-47.52	-9.62	21.08	53.0333
5135	b	-94.08	-4.95	7.92	94.6348
5135	anti b	-1.92	-6.05	25.08	26.2063
5136	W 	-15.6	33.12	-17.85	90.1103
5136	anti W	-62.4	14.88	-67.15	122.822
5137	W 	-36.96	7.56	-71.34	113.901
5137	anti W	-11.04	34.44	-15.66	89.5219
5138	b	-1.4	19.76	-25.08	32.2319
5138	anti b	-0.6	6.24	-31.92	32.7972
5139	b	0.68	0	-51.7	51.8732
5139	anti b	33.32	0	-3.3	33.7429
5140	b	-3.7	26.68	-2.86	27.4074
5140	anti b	-6.3	31.32	-23.14	39.6682
5141	W 	8.69	40.67	-11.88	91.2778
5141	anti W	2.31	42.33	-32.12	96.3836
5142	b	-35.88	-62.37	0.6	72.0779
5142	anti b	-33.12	-14.63	11.4	38.1891
5143	b	7.04	24.49	32.4	41.4313
5143	anti b	56.96	6.51	57.6	81.376
5144	T 	13.64	-44.2	-20.4	50.5866
5144	anti T	48.36	-40.8	-3.6	63.3991
5145	b	34.17	-19.52	-20.4	44.5225
5145	anti b	16.83	-41.48	-30.6	54.3845
5146	b	-5.72	-43.74	-9.18	45.251
5146	anti b	-5.28	-10.26	-7.82	14.5523
5147	b	-6.39	-47.58	-67.64	83.0502
5147	anti b	-2.61	-30.42	-21.36	37.4955
5148	b	17.68	3.76	-4.86	19.1784
5148	anti b	8.32	4.24	-22.14	24.3896
5149	Z 	-31.62	35.7	4.4	103.001
5149	anti Z	-30.38	34.3	15.6	103.24
5150	b	50.32	15.51	1.42	52.8408
5150	anti b	23.68	31.49	0.58	39.6254
5151	b	27.2	-17.39	1.65	32.5952
5151	anti b	6.8	-29.61	13.35	33.4468
5152	W 	0	56.43	33.44	103.747
5152	anti W	0	42.57	54.56	106.066
5153	b	5.68	5.61	-0.87	9.05339
5153	anti b	65.32	45.39	-28.13	84.4732
5154	b	-0.98	1.82	-24.5	24.9398
5154	anti b	-97.02	0.18	-0.5	97.1115
5155	b	5.59	-64.35	16	66.6757
5155	anti b	7.41	-0.65	48	48.7525
5156	b	-24.7	-6.67	4.83	26.3701
5156	anti b	-40.3	-16.33	2.17	43.7372
5157	b	10.5	-2.01	-8.55	14.3131
5157	anti b	14.5	-0.99	-0.45	15.1296
5158	b	30.8	-1.4	28.8	42.3971
5158	anti b	39.2	-3.6	1.2	39.6044
5159	b	42.72	55.61	-4.62	70.4009
5159	anti b	46.28	27.39	-37.38	65.6261
5160	W 	4.68	-42.18	-52.47	104.953
5160	anti W	73.32	-14.82	-0.53	109.803
5161	b	15.99	72.8	-8.93	75.1847
5161	anti b	23.01	18.2	-38.07	48.2441
5162	b	28.08	-33.15	-0.78	43.6519
5162	anti b	7.92	-17.85	-77.22	79.7606
5163	b	-2.56	-30.53	-53.07	61.4209
5163	anti b	-13.44	-40.47	-7.93	43.5754
5164	W 	21.17	-13.3	-6.09	84.3984
5164	anti W	51.83	-24.7	-14.91	99.8984
5165	W 	-0.48	25.48	15.75	85.7815
5165	anti W	-2.52	26.52	9.25	85.1831
5166	b	0.3	-16.66	-7.44	18.7209
5166	anti b	0.7	-17.34	-16.56	24.349
5167	b	-10.89	75.33	3.04	76.2884
5167	anti b	-88.11	17.67	72.96	115.828
5168	b	65.25	-18.45	-43.46	80.6487
5168	anti b	9.75	-26.55	-38.54	47.9872
5169	b	-6.3	40.95	-10.56	42.9602
5169	anti b	-0.7	24.05	-13.44	27.8747
5170	W 	29.14	9.02	5.33	86.1386
5170	anti W	1.86	12.98	35.67	88.9114
5171	b	-4.48	22.68	-0.68	23.5029
5171	anti b	-51.52	5.32	-0.32	51.9633
5172	b	-36.98	9.45	34.78	51.8068
5172	anti b	-49.02	53.55	39.22	82.6211
5173	b	-9.12	-24.15	8	27.3472
5173	anti b	-14.88	-44.85	72	86.223
5174	b	53.55	60.39	-18	82.8011
5174	anti b	31.45	38.61	-12	51.3936
5175	b	-47.53	15.4	0.95	50.1461
5175	anti b	-1.47	54.6	4.05	54.929
5176	b	-2.07	6.12	-61.32	61.8009
5176	anti b	-6.93	44.88	-11.68	47.0758
5177	b	-9.72	-29.4	-27.54	41.6505
5177	anti b	-17.28	-5.6	-26.46	32.3661
5178	b	-46.2	-0.9	-3.68	46.5431
5178	anti b	-19.8	-5.1	-4.32	21.3116
5179	b	19.95	-17.6	-17.11	31.9059
5179	anti b	37.05	-37.4	-41.89	67.407
5180	b	12.04	-30.81	-22	39.9461
5180	anti b	73.96	-48.19	-78	117.872
5181	b	-22.63	-29.4	-3.45	37.4947
5181	anti b	-50.37	-40.6	-65.55	92.1942
5182	b	-95.06	-38.5	0.11	102.646
5182	anti b	-1.94	-16.5	10.89	20.2997
5183	b	2.64	0.42	-0.81	5.02738
5183	anti b	1.36	6.58	-80.19	80.5795
5184	b	4.8	-18.04	-34.32	39.2914
5184	anti b	5.2	-3.96	-9.68	12.4055
5185	W 	-22	-1.76	5.6	83.5428
5185	anti W	-66	-14.24	4.4	105.067
5186	b	-25.28	-2.2	-25.48	36.2025
5186	anti b	-53.72	-7.8	-72.52	90.6824
5187	b	-24.36	-32.76	-15.5	43.8674
5187	anti b	-59.64	-9.24	-9.5	61.2375
5188	b	23.14	-36.5	-13.69	45.5258
5188	anti b	65.86	-36.5	-23.31	78.9343
5189	b	2.7	-11.34	-19.74	23.3029
5189	anti b	42.3	-42.66	-27.26	66.1041
5190	b	-39.6	48.64	12	63.996
5190	anti b	-4.4	27.36	38	47.2165
5191	W 	-25.8	-26.97	-6	88.8255
5191	anti W	-60.2	-66.03	-44	127.988
5192	b	1.92	-3.28	5.4	7.81519
5192	anti b	0.08	-4.72	39.6	40.0988
5193	W 	-3.8	67.62	-44	113.947
5193	anti W	-1.2	30.38	-56	102.574
5194	T 	23.22	-4.44	5.55	24.3483
5194	anti T	62.78	-7.56	31.45	70.6452
5195	b	-24.84	9	3.57	26.986
5195	anti b	-2.16	1	3.43	5.90787
5196	b	-13.95	22.14	-86.24	90.2197
5196	anti b	-31.05	31.86	-1.76	44.7184
5197	b	-16.64	-40.96	-4.32	44.6178
5197	anti b	-47.36	-23.04	-43.68	68.5509
5198	b	-2.8	70.07	5.9	70.4977
5198	anti b	-7.2	6.93	4.1	11.5822
5199	b	-34.65	-62.7	-32.66	78.842
5199	anti b	-64.35	-32.3	-13.34	73.346
5200	W 	59.25	-14.82	-5.58	101.105
5200	anti W	15.75	-24.18	-0.42	85.4041
5201	W 	4.48	2.1	-26	84.6252
5201	anti W	27.52	32.9	-26	94.7455
5202	b	-6.56	-48.64	-7.2	49.7815
5202	anti b	-75.44	-27.36	-10.8	81.0794
5203	b	13.32	8.58	67.5	69.4605
5203	anti b	23.68	2.42	22.5	33.02
5204	W 	-29.12	9.6	8.01	86.4016
5204	anti W	-26.88	38.4	80.99	123.359
5205	b	-1.68	-17.86	75.2	77.423
5205	anti b	-2.32	-20.14	4.8	21.2489
5206	b	22.68	-6.93	41.87	48.3009
5206	anti b	58.32	-92.07	37.13	115.214
5207	W 	-0.9	10.8	17.94	83.0677
5207	anti W	-2.1	13.2	60.06	101.226
5208	W 	-4.76	-15.36	44.55	93.2965
5208	anti W	-2.24	-0.64	54.45	97.1142
5209	W 	4.34	-8.7	28.56	85.8554
5209	anti W	9.66	-78.3	22.44	114.842
5210	b	-12.04	0.98	17.4	21.5906
5210	anti b	-73.96	0.02	2.6	74.1236
5211	b	7.84	51.85	-24.36	57.9721
5211	anti b	20.16	9.15	-17.64	28.6145
5212	W 	-2.66	-7.44	54.72	97.5585
5212	anti W	-35.34	-16.56	21.28	91.8528
5213	T 	-33.6	3.8	20.13	39.3925
5213	anti T	-1.4	1.2	12.87	13.1222
5214	W 	33.25	40.47	4.81	96.0597
5214	anti W	1.75	16.53	8.19	82.4883
5215	b	45.88	22.44	-4.35	51.4288
5215	anti b	16.12	10.56	-0.65	19.7297
5216	b	-44.5	-12.09	-18.86	49.9959
5216	anti b	-5.5	-26.91	-22.14	35.5253
5217	b	28.98	45.76	-45.6	70.9271
5217	anti b	40.02	6.24	-11.4	42.2844
5218	T 	0.54	3.52	-8.76	9.62153
5218	anti T	17.46	28.48	-3.24	33.6097
5219	b	-0.4	2.34	-11.56	12.5196
5219	anti b	-9.6	3.66	-56.44	57.5196
5220	b	-12.22	-0.95	-48.06	49.7742
5220	anti b	-81.78	-18.05	-40.94	93.3131
5221	b	25.5	-10.07	6	28.3748
5221	anti b	24.5	-42.93	14	51.5433
5222	b	73.5	-48.95	-1.92	88.428
5222	anti b	24.5	-40.05	-46.08	65.9173
5223	b	39.75	-15.47	79.05	89.9208
5223	anti b	35.25	-1.53	5.95	36.0247
5224	W 	-62.1	8.28	-21.12	104.077
5224	anti W	-6.9	37.72	-66.88	111.375
5225	b	1.32	19.84	29.44	35.7709
5225	anti b	9.68	44.16	16.56	48.3272
5226	W 	31.72	-5.6	21.07	89.1202
5226	anti W	20.28	-64.4	27.93	108.626
5227	b	9.18	-4.76	-24.48	26.9012
5227	anti b	17.82	-12.24	-26.52	34.4696
5228	b	1.14	0.96	57.12	57.2921
5228	anti b	55.86	23.04	10.88	61.5388
5229	W 	-31	-23.66	3.2	89.3979
5229	anti W	-31	-2.34	28.8	90.8673
5230	W 	69.92	-62.78	-82.65	148.735
5230	anti W	22.08	-23.22	-12.35	87.408
5231	b	-35.77	-22.2	-21.6	47.5012
5231	anti b	-37.23	-51.8	-32.4	71.6697
5232	b	-7.2	-8.7	-12.6	17.4288
5232	anti b	-16.8	-20.3	-50.4	57.026
5233	T 	-56.4	-6.88	7.75	57.3717
5233	anti T	-37.6	-36.12	23.25	57.1151
5234	W 	-49.3	-58.74	-3.32	111.143
5234	anti W	-8.7	-30.26	-79.68	117.479
5235	W 	-21.12	13.32	41.76	93.9591
5235	anti W	-66.88	4.68	16.24	105.922
5236	b	16.5	0.55	78.2	80.0329
5236	anti b	8.5	10.45	13.8	19.7323
5237	b	13.87	10.01	-6.23	18.6779
5237	anti b	5.13	66.99	-82.77	106.688
5238	b	61.38	-5.76	16.94	64.0712
5238	anti b	4.62	-18.24	60.06	63.0771
5239	b	-14.85	40.6	1.95	43.4759
5239	anti b	-30.15	17.4	3.05	35.1931
5240	b	0	-24.84	36	43.9374
5240	anti b	62	-67.16	36	98.3257
5241	b	51.83	16.2	-10.58	55.4815
5241	anti b	21.17	19.8	-12.42	31.811
5242	Z 	-32.4	-62.1	23.4	117.343
5242	anti Z	-48.6	-6.9	6.6	103.773
5243	b	21.09	-45.6	4.5	50.6149
5243	anti b	15.91	-11.4	85.5	87.8112
5244	b	-38.54	-41.3	60.52	82.8925
5244	anti b	-43.46	-28.7	7.48	52.7815
5245	b	-0.23	-13.78	54.94	56.7963
5245	anti b	-0.77	-39.22	12.06	41.2519
5246	b	23.46	-82.56	24	89.2188
5246	anti b	45.54	-13.44	72	86.3481
5247	W 	-13.65	6.75	-37.73	90.091
5247	anti W	-1.35	68.25	-11.27	106.056
5248	b	-4.73	-72.68	-22.32	76.2916
5248	anti b	-6.27	-19.32	-1.68	20.8055
5249	b	-63.96	19.71	-2.4	67.1014
5249	anti b	-18.04	7.29	-1.6	19.9654
5250	b	-63.96	19.71	-2.4	67.1014
5250	anti b	-18.04	7.29	-1.6	19.9654
5251	W 	-27.45	-13.65	-35.67	93.1296
5251	anti W	-17.55	-51.35	-5.33	97.1297
5252	b	-83.7	-21.75	12	87.4084
5252	anti b	-9.3	-53.25	28	61.0207
5253	b	20.24	48.24	44.16	68.5881
5253	anti b	25.76	23.76	19.84	40.4872
5254	b	-9.62	43.2	-17.64	47.827
5254	anti b	-3.38	16.8	-80.36	82.2731
5255	b	-35.7	48.91	-43.56	74.7103
5255	anti b	-49.3	24.09	-22.44	59.4293
5256	b	7.7	-1.6	-7.5	11.6436
5256	anti b	3.3	-30.4	-2.5	30.9641
5257	T 	1.98	8.64	-6.67	11.2345
5257	anti T	0.02	18.36	-22.33	28.9633
5258	b	-21.73	2.8	-19.74	29.7854
5258	anti b	-19.27	67.2	-22.26	73.4857
5259	W 	-71.25	-31.15	9.13	112.21
5259	anti W	-3.75	-3.85	73.87	109.301
5260	W 	8.16	9.02	-68.25	106.146
5260	anti W	8.84	1.98	-6.75	81.17
5261	b	-64.5	-63.91	2.37	90.9276
5261	anti b	-21.5	-19.09	0.63	29.0611
5262	T 	11.05	48.88	-0.8	50.1513
5262	anti T	73.95	3.12	-19.2	76.4861
5263	b	-14.1	-21	-4.5	26.0295
5263	anti b	-32.9	-9	-85.5	92.1473
5264	W 	-10.45	-17.46	8.32	83.332
5264	anti W	-44.55	-0.54	4.68	92.0209
5265	b	2.47	-33.75	37.23	50.4847
5265	anti b	10.53	-11.25	13.77	21.0838
5266	W 	-46.15	0	23.5	95.6191
5266	anti W	-24.85	0	26.5	88.2084
5267	b	2.25	-33	40.5	52.4575
5267	anti b	72.75	-27	49.5	92.1373
5268	b	75.68	24.5	24	83.1937
5268	anti b	10.32	10.5	56	58.0536
5269	b	-18.62	-33.5	24.7	45.7877
5269	anti b	-0.38	-33.5	13.3	36.2871
5270	W 	59.94	-76.5	2.87	126.152
5270	anti W	14.06	-8.5	4.13	82.1458
5271	b	-58.56	54.28	-23.24	83.2656
5271	anti b	-2.44	4.72	-59.76	60.1412
5272	W 	-12.5	13.23	2.4	82.4499
5272	anti W	-37.5	35.77	2.6	95.6736
5273	T 	11.68	56.88	-40.8	70.9898
5273	anti T	61.32	22.12	-44.2	78.7796
5274	b	-2.32	0.45	0.65	4.8456
5274	anti b	-55.68	14.55	12.35	59.0081
5275	W 	35.67	42.63	-34.17	103.529
5275	anti W	51.33	6.37	-16.83	97.0543
5276	W 	23.1	-10.08	53.82	99.9638
5276	anti W	53.9	-3.92	15.18	98.0406
5277	b	43.68	-39.2	-39.1	70.6461
5277	anti b	47.32	-30.8	-45.9	72.8842
5278	W 	-0.56	-4.84	-60.97	101.005
5278	anti W	-7.44	-39.16	-30.03	94.6129
5279	b	7.08	29.4	-17.94	35.4091
5279	anti b	4.92	12.6	-28.06	31.4293
5280	T 	-12	46.17	3.74	47.8833
5280	anti T	-18	34.83	7.26	39.9123
